#"Step","Temperature (K)"
3300000,297.6455925215446
3320000,296.66325410420563
3340000,297.53708295159595
3360000,296.9349591377378
3380000,298.5266690029545
3400000,296.91602025622694
3420000,296.29082573744074
3440000,295.7765283366098
3460000,297.6607978875407
3480000,297.85610730216047
3500000,295.9857765554045
3520000,298.5446601072527
3540000,297.1117651022667
3560000,297.69907527723836
3580000,295.42094080916553
3600000,298.5325069925715
3620000,296.35419702529043
3640000,296.9019043922252
3660000,295.6749687882488
3680000,297.42454387050407
3700000,299.4231011161725
3720000,296.6422314941033
3740000,298.169799756061
3760000,295.0894270673023
3780000,297.68094945087194
3800000,298.8988429441939
3820000,297.4073321820299
3840000,296.88636666290455
3860000,297.0524722998482
3880000,296.57509539302004
3900000,298.0140609790307
3920000,297.9954161079067
3940000,297.86847138174795
3960000,295.7047929850002
3980000,295.59149447993116
4000000,298.33893220475994
4020000,298.82850284621514
4040000,298.12784951130845
4060000,296.25945862977915
4080000,296.38161484290356
4100000,295.6365261697051
4120000,297.3972800831482
4140000,295.27954426998133
4160000,297.93651799906945
4180000,295.4106573240188
4200000,298.3291049568915
4220000,294.8034041123139
4240000,297.6713638528596
4260000,297.10273954647585
4280000,295.65551334251086
4300000,297.0421672013605
4320000,295.6064819071786
4340000,296.3592904237277
4360000,294.7919913184153
4380000,297.61144786998364
4400000,296.4574785753368
4420000,296.42487430928765
4440000,297.97987951559367
4460000,296.22304279003095
4480000,295.194235749512
4500000,295.851557602208
4520000,297.5726558716797
4540000,299.04546673862717
4560000,296.2718082228607
4580000,296.21984381616704
4600000,296.19899024817954
4620000,297.690307622732
4640000,298.7098999169885
4660000,297.16046104463703
4680000,297.2618995867187
4700000,297.8976434106759
4720000,296.1491175973174
4740000,298.6275012616678
4760000,296.67112019666735
4780000,296.8602555695495
4800000,297.0009302396424
4820000,296.88615706143634
4840000,296.7622872145774
4860000,297.07194991484596
4880000,298.44677016709375
4900000,295.97455093529595
4920000,296.22857096898207
4940000,296.39670342020423
4960000,296.03298234731
4980000,300.24762695786194
5000000,298.90223202298756
5020000,297.15529520187
5040000,296.75569487083044
5060000,297.46100221280875
5080000,297.8225175635623
5100000,297.1622351348485
5120000,297.5840906875659
5140000,295.87764606774533
5160000,296.78979264330997
5180000,297.62044605753687
5200000,296.4642619553187
5220000,295.84271262951574
5240000,295.72494665616125
5260000,297.8873140908532
5280000,296.7632656705604
5300000,295.9479344954048
5320000,299.0977196303036
5340000,297.4837551081532
5360000,297.8679470184113
5380000,296.32764466965966
5400000,294.90608471608897
5420000,296.128100818132
5440000,297.45228022665805
5460000,296.7758039804935
5480000,299.94171133085035
5500000,297.9231294287817
5520000,296.1956256121483
5540000,296.2849604877185
5560000,298.8706129382662
5580000,297.3278519048657
5600000,295.81418969613867
5620000,295.80101699025454
5640000,297.26853448849107
5660000,297.8524768328092
5680000,296.995389961685
5700000,297.61799439737774
5720000,297.19867010286754
5740000,297.3730932271262
5760000,294.66120908792624
5780000,297.53618811917374
5800000,296.8767726508573
5820000,296.41418728492715
5840000,295.935868153062
5860000,299.37422310264145
5880000,296.68905012398903
5900000,296.4877809539187
5920000,296.08034362047545
5940000,297.11260131936064
5960000,297.3155254260217
5980000,298.24003161962696
6000000,296.44323774120653
6020000,296.76691147944933
6040000,296.5229032620971
6060000,297.486814643098
6080000,296.22053162252223
6100000,299.2192223263048
6120000,296.1375460554039
6140000,295.45852838122676
6160000,296.3545481084642
6180000,296.81061844990194
6200000,297.47099832183824
6220000,297.61424502430816
6240000,296.9966260998873
6260000,296.8141052545328
6280000,295.5413838998036
6300000,298.1422561127878
6320000,297.1373686036498
6340000,296.21849151630914
6360000,298.23158568652394
6380000,297.1508725567149
6400000,295.54432226288856
6420000,295.4170576371934
6440000,297.233689383334
6460000,297.09122789103304
6480000,295.57739357959184
6500000,296.28158631611683
6520000,295.71594663621727
6540000,297.260126113577
6560000,298.7659484845348
6580000,296.8590465094101
6600000,296.5431434241093
6620000,295.7971708870934
6640000,297.10767808873794
6660000,297.84846595138515
6680000,294.8909500926634
6700000,297.99198221558885
6720000,297.2122848338793
6740000,297.15289465872144
6760000,297.6392065296118
6780000,298.5882352484283
6800000,295.5564795191327
6820000,297.8969354660386
6840000,296.14233678930003
6860000,297.72748159898407
6880000,298.1858412585396
6900000,296.88773982270266
6920000,296.1535510946607
6940000,296.2751285160136
6960000,297.777680830902
6980000,298.3335759125635
7000000,297.5249003855356
7020000,298.8797791354181
7040000,298.63266752424653
7060000,296.68246729887574
7080000,297.06147350820464
7100000,297.9569033136528
7120000,298.19564422001815
7140000,296.5233713851356
7160000,296.1865789601305
7180000,298.0367770118039
7200000,298.48793958107103
7220000,297.78701013948955
7240000,298.3057676980831
7260000,297.2035338517392
7280000,295.3322759837589
7300000,296.9569740257893
7320000,299.1718613218391
7340000,299.2112323333878
7360000,297.94852813493134
7380000,297.88789402709796
7400000,295.9970230748598
7420000,298.7224721033602
7440000,298.3236396883257
7460000,296.74564241117815
7480000,297.4309314586642
7500000,297.27774064239657
7520000,295.61468973505634
7540000,295.68149892216843
7560000,297.35726353292
7580000,297.9693080804608
7600000,298.72419362281596
7620000,296.3294311290395
7640000,297.04673221496864
7660000,295.9357563230048
7680000,298.0242395294582
7700000,297.92925127209145
7720000,295.87037008924284
7740000,297.77585355441755
7760000,295.16180418229595
7780000,296.0958914428714
7800000,296.0414109024306
7820000,295.6341271492792
7840000,295.62826625501793
7860000,295.8771784074015
7880000,298.15552593720656
7900000,299.00123353174286
7920000,298.1303785423959
7940000,296.82582066875415
7960000,296.11816375489434
7980000,296.1124063883597
8000000,294.95113823915244
8020000,297.13501186764444
8040000,293.93820326478243
8060000,297.2861273480473
8080000,295.48279524309584
8100000,295.95051685969315
8120000,297.1690249783149
8140000,296.4997297228022
8160000,298.7280551848288
8180000,298.52834305096235
8200000,297.1729034784566
8220000,295.6713409929688
8240000,297.0789458450588
8260000,297.21481631111885
8280000,297.38210592175574
8300000,298.9991048200499
8320000,297.2361216166594
8340000,296.3777937008274
8360000,297.5641227159796
8380000,297.33029187720666
8400000,296.81687310191114
8420000,297.8224489918804
8440000,296.81530397876185
8460000,298.12437594209695
8480000,299.0833381962819
8500000,296.9227543534047
8520000,297.28125506027277
8540000,296.9601079946169
8560000,295.12065377256863
8580000,297.47954656714194
8600000,297.368731466935
8620000,297.1365305069867
8640000,296.3568809846205
8660000,297.3006219155263
8680000,297.4803739207112
8700000,295.9495733835656
8720000,298.5753855346258
8740000,295.33077421112887
8760000,297.13295776906955
8780000,298.11158971143027
8800000,297.2884140001943
8820000,295.596152785728
8840000,296.09603992719974
8860000,296.9916539314135
8880000,295.2778850775047
8900000,296.3943862161263
8920000,297.73206663902243
8940000,297.1098449337719
8960000,298.1610571358252
8980000,297.5724901137569
9000000,295.46541704172313
9020000,296.4660591778894
9040000,297.69710054762925
9060000,295.35043595275533
9080000,297.9179774689914
9100000,296.38916885090003
9120000,297.25647686311487
9140000,296.64524617098203
9160000,296.5681491562579
9180000,295.32876350533735
9200000,297.9714355094829
9220000,296.77307257598795
9240000,295.6140842452222
9260000,296.469054863525
9280000,295.8075831806257
9300000,294.1535099522326
9320000,298.1402479025537
9340000,298.17126308757213
9360000,296.6688642825262
9380000,297.2075482878154
9400000,299.24752537763123
9420000,298.76856855442935
9440000,295.221014883794
9460000,298.48834380214697
9480000,296.7407557901595
9500000,297.42795866153097
9520000,295.73502882058983
9540000,297.84223110478945
9560000,298.2340352137888
9580000,296.0574611269116
9600000,296.05491266306024
9620000,297.19046254529536
9640000,295.8692342971438
9660000,295.9346203121402
9680000,295.8669301654738
9700000,297.59135186178804
9720000,297.3373691439661
9740000,296.2952993950851
9760000,297.64435839827684
9780000,296.5620789109506
9800000,297.0272796518604
9820000,298.70386827093165
9840000,296.5097507154176
9860000,295.78167455522134
9880000,297.1309359828958
9900000,297.29475475349255
9920000,296.14121528222245
9940000,296.5359982401186
9960000,295.78681772367634
9980000,297.9383366906457
10000000,297.4796254639533
10020000,298.6898912754803
10040000,297.9253770732985
10060000,298.16405760092584
10080000,297.967272729769
10100000,297.399980836948
10120000,299.1985297240995
10140000,297.93608809121383
10160000,297.93136013723154
10180000,298.05518192973886
10200000,297.9692183107359
10220000,296.70801701960437
10240000,296.7556020238431
10260000,295.6268330628646
10280000,298.1030016214241
10300000,297.7877765910124
10320000,299.0059838905526
10340000,296.2236663795817
10360000,298.8629860261154
10380000,298.5971126994436
10400000,298.65738526962946
10420000,295.4455235851571
10440000,294.9027726369476
10460000,296.02607140493444
10480000,297.8737232509333
10500000,296.97310867382447
10520000,296.2343232947103
10540000,295.3742770174217
10560000,297.78569843615014
10580000,297.63009538015393
10600000,298.510020461396
10620000,298.2002860180653
10640000,298.5961974501556
10660000,298.817411099907
10680000,297.4136454692063
10700000,299.2641832849235
10720000,299.2424111583888
10740000,298.7740762184095
10760000,297.6424891670621
10780000,297.6486084529678
10800000,296.6366170524895
10820000,297.52718504436064
10840000,296.9390184839824
10860000,298.05177158299495
10880000,297.08475069415476
10900000,296.50376805512406
10920000,295.9523919251541
10940000,296.27970732118507
10960000,298.31614016700667
10980000,297.35918744297845
11000000,297.9587817597998
11020000,297.09504447415605
11040000,295.0571168284197
11060000,297.6037957169647
11080000,295.3640930767432
11100000,297.9752003256663
11120000,298.1318034838991
11140000,297.01203219469676
11160000,295.9232856659134
11180000,299.16148777576524
11200000,296.6292128410479
11220000,297.27786741866583
11240000,296.51863486309617
11260000,296.7290191334929
11280000,297.45274432108295
11300000,296.45070689190453
11320000,296.82378427367286
11340000,299.3905819888298
11360000,296.49189108500065
11380000,296.88824937736314
11400000,296.52162215606916
11420000,297.7191480311477
11440000,295.0342502715906
11460000,297.3747448437006
11480000,297.45877415190756
11500000,297.64489695402517
11520000,297.326610706269
11540000,296.56873857745717
11560000,296.2813250009112
11580000,297.8840333787339
11600000,295.4505035538151
11620000,298.9782706989546
11640000,294.3004868381564
11660000,297.73870459107275
11680000,298.18463611787513
11700000,299.7273230415255
11720000,297.2193795101715
11740000,296.2760643441875
11760000,297.07129371205514
11780000,298.4542631304903
11800000,296.2755314152682
11820000,296.94026069877003
11840000,296.8373460761894
11860000,294.8658131086953
11880000,297.55822621808034
11900000,296.2940759186163
11920000,295.7181389187993
11940000,297.58334006588075
11960000,297.88438456107315
11980000,297.3436267699265
12000000,297.6307422625649
12020000,296.1900212931368
12040000,297.16366881414035
12060000,295.6292053745333
12080000,295.79450030659507
12100000,298.18979881698766
12120000,296.83796908737025
12140000,295.127773000427
12160000,298.0540232222602
12180000,297.89272790980067
12200000,295.9135474766602
12220000,297.423885881341
12240000,296.39404613162674
12260000,298.7492031844194
12280000,296.4849354471054
12300000,298.1532183010879
12320000,297.9872790564457
12340000,295.34159332138466
12360000,299.03383738474696
12380000,297.9448999091568
12400000,297.89452676099074
12420000,296.7552524276614
12440000,298.3528187669332
12460000,296.4632641063217
12480000,296.6119894284318
12500000,297.0769640459435
12520000,296.7851540108957
12540000,296.3958877518991
12560000,297.73558718666106
12580000,297.9069637754138
12600000,297.5216943672612
12620000,297.90291870023896
12640000,295.7232488897478
12660000,295.78703958974506
12680000,295.78466416734153
12700000,298.3599257348474
12720000,296.6329381173183
12740000,293.8954866509628
12760000,297.69566918502267
12780000,297.2072169082527
12800000,297.49228176324124
12820000,297.6179942407733
12840000,297.08072572649064
12860000,296.17511337942204
12880000,296.36142629806784
12900000,296.4453740272145
12920000,298.4321401188593
12940000,299.15413328942003
12960000,295.4460183960282
12980000,297.5544042854283
13000000,297.7754827202386
13020000,297.84415674244815
13040000,298.00760966316125
13060000,296.7953895079272
13080000,297.66668226966596
13100000,297.6771215592872
13120000,299.61529063693723
13140000,297.35755031064355
13160000,297.1905487588376
13180000,296.67494195888895
13200000,297.1654936014604
13220000,298.19126793467456
13240000,294.8759578765898
13260000,296.8896221622511
13280000,296.66289624470994
13300000,295.6409017225848
13320000,298.4106947131845
13340000,297.67113141057337
13360000,298.5567638360787
13380000,296.7980282149891
13400000,297.91600250076476
13420000,297.89578598871816
13440000,296.5918838984627
13460000,298.29300358087767
13480000,299.2750366681855
13500000,297.78712334966946
13520000,297.579683852107
13540000,295.0953916443637
13560000,296.15262124390216
13580000,296.48469287907585
13600000,296.4367938981939
13620000,296.444260334143
13640000,297.20761756081225
13660000,297.3239200895458
13680000,297.28195134540925
13700000,295.59649168939205
13720000,295.772973497967
13740000,297.170654835154
13760000,296.17195980357434
13780000,297.7277231684584
13800000,298.1378589603805
13820000,294.723402644281
13840000,295.8788234043971
13860000,295.7626435789506
13880000,296.20754954398075
13900000,296.7934584325074
13920000,297.7500481115411
13940000,296.8570885005754
13960000,298.3231487897691
13980000,295.3803004179406
14000000,297.0721111889413
14020000,300.23138637997954
14040000,296.02271038864376
14060000,295.2968150056604
14080000,296.59688736266565
14100000,293.65217037312084
14120000,296.3785163988802
14140000,298.11386029942184
14160000,297.85598555630025
14180000,298.9427124029799
14200000,297.2306069330818
14220000,296.8734394784658
14240000,297.70479372926764
14260000,296.660574076599
14280000,295.39176204149015
14300000,296.4886163924515
14320000,295.993548459881
14340000,296.01815597307314
14360000,296.67366903319913
14380000,298.8414036316946
14400000,296.3932934902212
14420000,297.19613224064165
14440000,296.03052694444307
14460000,296.96193385523173
14480000,295.72308111896996
14500000,294.7924947366451
14520000,295.62716120947215
14540000,295.26129476005224
14560000,296.49887262595
14580000,297.34348118812534
14600000,295.5547180212775
14620000,296.16710697312817
14640000,297.3967205664195
14660000,296.9570560576377
14680000,297.8866494259987
14700000,295.74461683426284
14720000,298.83819587750816
14740000,298.17835626228776
14760000,298.2847098697473
14780000,298.2492929390499
14800000,295.48724493208726
14820000,297.0201362592127
14840000,297.8409297569144
